x1,x2,y
121.55,82.231,272.2
122.82,82.643,271.8
124.25,83.05,281.5
125.86,83.457,262.3
-177.23,-67.535,232.3
-178.44,-67.586,243.7
-179.63,-67.643,234.2
179.16,-67.672,246.2
177.98,-67.764,244.1
176.76,-67.724,255.9
175.56,-67.792,250.7
174.35,-67.781,253.5
173.16,-67.781,259.1
171.94,-67.758,267.4
170.75,-67.678,277.4
169.53,-67.689,272.1
168.35,-67.598,275.8
167.15,-67.535,276.7
165.97,-67.472,296.9
164.79,-67.397,282.6
163.62,-67.317,294.5
162.42,-67.282,300.6
161.28,-67.128,313.3
160.14,-67.025,318.3
158.97,-66.956,331.1
157.9,-66.778,330.6
156.78,-66.646,342.8
155.69,-66.503,350.5
154.6,-66.366,365.3
153.48,-66.257,365.5
152.48,-66.039,370.7
151.43,-65.867,392.1
150.34,-65.747,382.6
149.39,-65.506,400.9
148.33,-65.363,400.1
147.34,-65.168,400.6
146.38,-64.968,405.5
145.43,-64.756,406.6
144.49,-64.538,410.1
143.57,-64.315,420.7
142.67,-64.085,424.5
141.77,-63.85,439
140.9,-63.604,439.8
140.04,-63.363,438
139.2,-63.106,457.2
138.36,-62.848,483
137.54,-62.584,488.2
136.74,-62.315,495.2
135.96,-62.046,499.2
135.18,-61.765,496.6
134.42,-61.484,497.8
133.68,-61.192,495.8
132.94,-60.905,497.9
132.22,-60.607,492.6
131.52,-60.31,491.1
130.83,-60.006,493.2
130.14,-59.696,488.1
129.48,-59.387,491.1
128.82,-59.066,493.4
128.18,-58.751,492.6
127.56,-58.436,493.6
126.94,-58.109,494.1
126.34,-57.783,494.6
125.75,-57.45,491.9
125.16,-57.118,496.7
124.6,-56.786,491.1
124.03,-56.442,488
123.41,-56.138,484.5
122.87,-55.789,480.8
122.34,-55.445,480.7
121.9,-55.067,477.2
121.38,-54.712,478.1
120.88,-54.357,476.9
120.39,-54.001,468.1
119.9,-53.64,461
119.43,-53.279,457.9
118.96,-52.918,454.7
118.5,-52.552,453.6
118.05,-52.185,454.5
117.54,-51.847,455.3
117.1,-51.48,451.5
116.67,-51.108,447.7
116.25,-50.73,444.3
115.83,-50.352,440.8
115.42,-49.973,437.3
115.03,-49.589,434.6
114.63,-49.211,429
114.25,-48.827,430.2
113.88,-48.449,422.8
113.5,-48.06,416.8
113.13,-47.676,417.5
112.77,-47.28,413.2
112.41,-46.897,406
112.06,-46.501,404.6
111.73,-46.117,399.6
111.38,-45.716,396.9
110.99,-45.35,403.2
110.66,-44.954,400.7
110.33,-44.553,397
110.08,-44.135,398.6
109.7,-43.751,391.7
109.45,-43.333,393
109.15,-42.926,390.2
108.85,-42.525,391.3
108.55,-42.118,388.2
108.2,-41.734,386.8
107.91,-41.327,383.5
107.69,-40.903,381.4
107.35,-40.52,374.3
107.08,-40.113,366.7
106.86,-39.689,358.3
106.54,-39.288,357.5
106.27,-38.881,354.2
106,-38.468,354.5
105.75,-38.05,353
105.49,-37.638,351.9
105.24,-37.214,347.1
104.99,-36.801,343.4
104.75,-36.383,342.9
104.45,-35.987,339.2
104.22,-35.569,333.8
104.03,-35.134,333.1
103.8,-34.716,333
103.57,-34.297,330.6
103.35,-33.879,330.2
103.06,-33.478,324.6
102.85,-33.054,319.8
102.63,-32.636,315.1
102.41,-32.212,315.2
102.2,-31.793,308.6
102,-31.375,306
101.79,-30.951,305.6
101.59,-30.527,305.8
101.44,-30.08,303.3
101.18,-29.668,303.1
100.98,-29.244,305.6
100.78,-28.814,302.7
100.59,-28.379,302.5
100.39,-27.955,295.4
100.2,-27.513,295.8
100.02,-27.089,294.7
99.826,-26.66,295.2
99.649,-26.236,293.1
99.465,-25.795,296.6
99.236,-25.382,292.7
99.064,-24.952,293
98.881,-24.528,292.9
98.709,-24.093,291.1
98.532,-23.663,287.1
98.365,-23.239,285.1
98.199,-22.804,285.9
98.085,-22.357,284.9
97.918,-21.921,284.8
97.752,-21.486,286.6
97.592,-21.05,286.2
97.431,-20.615,282.4
97.219,-20.185,285.7
97.019,-19.761,285.6
96.904,-19.314,284.9
96.704,-18.896,283
96.601,-18.444,279.7
96.406,-18.014,279.2
96.257,-17.584,280.2
96.148,-17.143,277.8
96.005,-16.702,280.1
95.816,-16.272,283.3
95.667,-15.842,282
95.569,-15.384,282.1
95.38,-14.96,282.3
95.237,-14.513,278.2
95.1,-14.078,281.9
94.922,-13.654,280.5
94.784,-13.218,280.4
94.647,-12.765,276.9
94.475,-12.33,278.4
94.378,-11.883,275.8
94.246,-11.448,279.1
94.114,-11.001,278.8
93.988,-10.565,274.6
93.856,-10.118,269.8
93.724,-9.6773,270.7
93.598,-9.2361,267.6
93.478,-8.8006,264.3
93.346,-8.348,265.3
93.226,-7.9011,264.6
93.1,-7.4542,264.3
93.014,-7.0015,260.9
92.854,-6.5661,259.4
92.739,-6.1249,256.1
92.619,-5.678,257.7
92.498,-5.2368,261
92.384,-4.7899,258.6
92.269,-4.3545,258.5
92.149,-3.9076,264.5
92.034,-3.4607,259.9
91.92,-3.0138,264.2
91.776,-2.5726,270.9
91.662,-2.1257,266.8
91.547,-1.6788,265
91.438,-1.2433,267.4
91.364,-0.78495,267.5
91.226,-0.34377,269.2
91.117,0.097403,265.4
91.043,0.53858,263
90.9,0.97976,263.5
90.797,1.4267,257.2
90.693,1.8736,263.6
90.585,2.3262,261.7
90.453,2.7674,261.4
90.321,3.2143,261.6
90.201,3.6669,258.2
90.092,4.1253,264.1
89.977,4.5722,259.6
89.863,5.0077,263.5
89.737,5.4546,262.8
89.639,5.9015,264.1
89.507,6.3484,266.9
89.439,6.7953,268.5
89.313,7.2422,265.3
89.215,7.6891,264.1
89.152,8.1475,264.5
89.061,8.5944,269.9
88.969,9.047,264.2
88.877,9.4882,265.1
88.786,9.9351,268.2
88.694,10.388,265.1
88.602,10.835,262.3
88.511,11.276,268.5
88.419,11.728,270.2
88.333,12.181,261.9
88.27,12.628,262.7
88.161,13.075,266.8
88.069,13.528,267.4
87.983,13.986,262.6
87.863,14.433,265.2
87.777,14.885,266.6
87.685,15.338,260.9
87.611,15.791,260
87.525,16.249,257.8
87.41,16.69,264.1
87.359,17.149,262.6
87.273,17.596,261.1
87.193,18.048,260.9
87.118,18.489,256.1
87.038,18.942,261
86.958,19.395,261.3
86.843,19.842,263.3
86.803,20.294,264.1
86.717,20.741,256
86.608,21.188,258.9
86.534,21.646,256.6
86.454,22.099,256.9
86.379,22.54,255.9
86.305,22.999,255.4
86.23,23.451,260.4
86.15,23.904,264.6
86.041,24.351,266.8
86.012,24.809,263.5
85.944,25.262,263.8
85.869,25.714,262.3
85.8,26.161,262.9
85.732,26.608,265
85.663,27.061,265
85.594,27.519,263.9
85.525,27.972,261.2
85.451,28.419,251.1
85.348,28.866,247.3
85.279,29.33,251.3
85.25,29.771,249.7
85.153,30.218,248.6
85.079,30.676,258.4
85.015,31.117,260.9
84.952,31.576,261.2
84.889,32.028,265.3
84.786,32.475,261.8
84.769,32.928,262.6
84.66,33.381,264.5
84.603,33.833,265.7
84.534,34.286,262.9
84.483,34.738,264.2
84.465,35.185,260.2
84.414,35.638,264.1
84.357,36.091,257.6
84.299,36.532,261
84.248,36.984,270.4
84.19,37.437,276
84.139,37.89,276.3
84.093,38.331,271.5
84.082,38.789,269.8
83.984,39.236,273.6
83.933,39.683,269.1
83.881,40.141,279.7
83.772,40.594,284
83.726,41.047,286.4
83.675,41.511,295.1
83.629,41.958,292.8
83.577,42.416,289.8
83.474,42.874,289.7
83.428,43.321,289.1
83.394,43.78,283.7
83.342,44.232,288.5
83.302,44.685,289.1
83.257,45.138,294
83.216,45.585,298
83.182,46.037,291.5
83.142,46.478,286.8
83.165,46.931,288.8
83.13,47.378,288
83.039,47.825,295.2
82.999,48.277,297.9
82.976,48.719,298.7
82.936,49.171,301.5
82.907,49.63,307.7
82.873,50.082,308.3
82.838,50.523,310.8
82.821,50.982,311.8
82.798,51.429,310
82.769,51.881,311.9
82.747,52.334,316.8
82.729,52.787,309.1
82.706,53.239,309.1
82.689,53.692,305
82.672,54.145,302.2
82.586,54.591,300
82.649,55.044,294.7
82.563,55.491,294.4
82.54,55.938,298.9
82.609,56.385,291
82.535,56.843,288.2
82.535,57.29,284.7
82.517,57.731,284.9
82.517,58.184,281.3
82.603,58.636,280.8
82.529,59.083,278.2
82.535,59.53,272.8
82.54,59.983,268.2
82.557,60.436,270.2
82.569,60.882,268.6
82.592,61.335,270.2
82.609,61.782,270.1
82.649,62.235,270.5
82.666,62.687,274.6
82.787,63.134,276.2
82.729,63.587,278.1
82.769,64.034,280.1
82.815,64.486,281.8
82.861,64.928,277.9
82.913,65.38,277.4
82.97,65.827,273.8
83.033,66.274,268.2
83.096,66.727,260.7
83.171,67.174,255.7
83.245,67.615,257.7
83.331,68.062,246
155.83,-67.632,346.9
154.64,-67.689,347.7
153.42,-67.724,348.7
152.23,-67.752,373.1
151.01,-67.781,374.6
149.81,-67.792,364
148.6,-67.792,369.2
147.41,-67.787,380.7
146.21,-67.769,384.3
144.99,-67.747,409.4
143.81,-67.712,399.2
142.6,-67.666,418.6
141.41,-67.609,422.5
140.23,-67.494,437
139.02,-67.483,446.6
137.85,-67.403,442.5
136.66,-67.311,461.7
135.52,-67.208,465.7
134.4,-67.053,463.6
133.22,-66.996,468.8
132.09,-66.876,482
131.02,-66.687,471.9
129.87,-66.601,470.8
128.78,-66.452,473.5
127.7,-66.297,470
126.64,-66.131,472.5
125.64,-65.919,463.9
124.61,-65.735,470.9
123.59,-65.552,461
122.51,-65.415,470.1
121.52,-65.208,480.5
120.55,-65.014,465
119.59,-64.802,464.7
118.65,-64.584,467
117.73,-64.366,481.4
116.82,-64.137,479.9
115.93,-63.902,482.9
115.05,-63.661,496.1
114.18,-63.415,503.5
113.34,-63.169,505.1
112.51,-62.911,541.9
111.69,-62.647,536.6
110.88,-62.389,531.9
110.03,-62.154,530.1
109.32,-61.834,530.8
108.47,-61.587,527.4
107.81,-61.266,522.7
107.06,-60.968,521.1
106.34,-60.676,523.7
105.63,-60.378,517.2
104.94,-60.075,514.2
104.26,-59.765,507.4
103.5,-59.502,508.4
102.93,-59.152,507
102.22,-58.866,505.5
101.66,-58.51,497.5
100.96,-58.218,492
100.43,-57.857,490.8
99.763,-57.565,492.6
99.179,-57.238,488.1
98.675,-56.86,485.3
98.125,-56.528,488.8
97.495,-56.219,492.5
96.944,-55.869,487.1
96.48,-55.497,486.8
95.965,-55.141,487.1
95.375,-54.826,490.9
94.945,-54.442,493.3
94.446,-54.087,493.8
93.896,-53.755,492.9
93.484,-53.365,495.5
92.945,-53.033,492.3
92.561,-52.632,497
92.04,-52.3,493.5
91.587,-51.933,498.2
91.232,-51.526,492.7
90.722,-51.194,493.2
90.298,-50.816,493.4
89.886,-50.443,493.4
89.479,-50.065,492.3
89.083,-49.687,488.9
88.688,-49.303,488.3
88.299,-48.919,491.8
87.915,-48.535,490.9
87.611,-48.123,488.9
87.176,-47.762,488.6
86.815,-47.378,479.2
86.454,-46.988,479.6
86.104,-46.593,473.3
85.68,-46.221,471.7
85.348,-45.825,465.9
85.004,-45.43,464.4
84.677,-45.034,461.8
84.351,-44.639,457.7
84.041,-44.238,453.2
83.784,-43.826,453.7
83.48,-43.419,445.5
83.176,-43.018,450.5
82.81,-42.64,446.6
82.512,-42.233,443.7
82.214,-41.832,444.4
81.927,-41.425,438.3
81.646,-41.007,430.7
81.371,-40.606,424.8
81.142,-40.17,417.4
80.81,-39.78,415.6
80.541,-39.374,409.9
80.283,-38.961,408.4
80.014,-38.549,401
79.756,-38.136,398.7
79.504,-37.724,390.7
79.252,-37.311,387.6
79.005,-36.898,383.2
78.759,-36.48,384.5
78.518,-36.068,379.6
78.283,-35.655,380
78.048,-35.237,379.5
77.813,-34.813,375.9
77.584,-34.4,370.7
77.361,-33.976,365.4
77.08,-33.575,361.2
76.862,-33.157,352.2
76.645,-32.733,340.6
76.421,-32.309,337
76.203,-31.879,331.7
76.003,-31.455,327.8
75.785,-31.037,327.4
75.59,-30.607,323.3
75.378,-30.189,314.7
75.178,-29.759,311.4
74.977,-29.33,306
74.782,-28.9,305.1
74.639,-28.459,300.8
74.393,-28.046,301.2
74.204,-27.617,299.4
74.02,-27.193,298.4
73.786,-26.774,301.2
73.596,-26.35,306.6
73.413,-25.921,306
73.235,-25.491,303
73.058,-25.061,298.4
72.88,-24.626,297.1
72.708,-24.196,290
72.536,-23.761,292
72.416,-23.314,289.9
72.239,-22.884,290.1
72.032,-22.46,287.5
71.86,-22.024,285.5
71.7,-21.595,281.8
71.534,-21.159,278.7
71.373,-20.718,278.7
71.167,-20.306,277.1
71.012,-19.864,280.6
70.852,-19.435,279
70.697,-18.999,281.9
70.508,-18.57,280.1
70.353,-18.14,280.8
70.245,-17.693,282.1
70.096,-17.252,278.4
69.947,-16.816,280.1
69.803,-16.375,284
69.66,-15.94,285.3
69.511,-15.499,282.6
69.374,-15.057,282.7
69.23,-14.622,280.4
69.093,-14.186,279.4
68.95,-13.74,279
68.778,-13.304,275.7
68.675,-12.857,272.3
68.543,-12.416,270.5
68.411,-11.981,274
68.239,-11.545,272.1
68.142,-11.098,265.4
68.016,-10.657,268.2
67.844,-10.216,267.7
67.718,-9.7747,272.9
67.586,-9.3278,267.5
67.466,-8.8808,267.1
67.334,-8.4397,263.8
67.208,-7.9928,269
67.088,-7.5516,265.5
66.927,-7.1219,264.9
66.807,-6.6635,262.8
66.687,-6.2223,259.9
66.601,-5.7811,262.1
66.486,-5.34,265.3
66.366,-4.8931,268.2
66.217,-4.4576,264
66.137,-4.005,262.7
66.022,-3.5638,262.3
65.907,-3.1169,262.3
65.758,-2.6757,270.9
65.644,-2.2288,261.8
65.535,-1.7819,259.9
65.392,-1.3407,263
65.311,-0.88236,260.7
65.174,-0.44691,259.2
65.065,0,260.8
64.956,0.44691,263.6
64.824,0.88808,262.1
64.721,1.3293,264.4
64.635,1.7819,262.5
64.509,2.2288,258.8
64.406,2.6814,259.7
64.28,3.1226,259.1
64.177,3.5753,262.8
64.074,4.0222,261.8
63.959,4.4748,263.3
63.856,4.9217,261.8
63.759,5.3686,263.7
63.661,5.8098,264.7
63.564,6.2567,266.6
63.449,6.7036,264.4
63.375,7.1505,265
63.255,7.5974,266.8
63.163,8.0501,264.3
63.043,8.4912,263.2
62.945,8.9381,266.5
62.853,9.3908,265
62.733,9.8377,263
62.67,10.296,267.6
62.578,10.737,265.3
62.458,11.196,268.3
62.395,11.648,259.8
62.309,12.089,263.3
62.223,12.542,266.2
62.132,12.989,264.4
62.046,13.436,273.6
61.925,13.894,267.5
61.868,14.335,266.6
61.753,14.788,267.9
61.667,15.241,268.4
61.547,15.693,272.2
61.501,16.152,266.8
61.415,16.604,270.3
61.329,17.051,269.1
61.255,17.504,272.7
61.135,17.951,269.3
61.089,18.403,272.1
60.974,18.85,275.3
60.894,19.303,272.7
60.854,19.756,272.8
60.739,20.208,273.2
60.665,20.655,273.7
60.585,21.102,276.9
60.504,21.555,278.9
60.39,22.007,277.9
60.35,22.448,276.9
60.281,22.901,272.6
60.166,23.354,273.7
60.132,23.806,270.3
60.063,24.248,273.5
59.989,24.706,272.9
59.914,25.159,273.8
59.845,25.605,272.8
59.771,26.058,272.5
59.702,26.511,272.7
59.633,26.963,268.6
59.565,27.416,269.3
59.496,27.869,264.9
59.433,28.316,268.6
59.364,28.774,269.3
59.25,29.215,268.8
59.187,29.668,269
59.118,30.12,269.3
59.055,30.562,267.8
58.992,31.02,270.2
58.929,31.473,269.6
58.866,31.925,265.7
58.803,32.372,263.6
58.74,32.83,263.2
58.677,33.283,265.3
58.619,33.73,264.5
58.556,34.183,266
58.499,34.635,267.6
58.442,35.088,269.1
58.339,35.541,269.2
58.321,35.993,269.1
58.224,36.44,265.7
58.213,36.898,270.1
58.161,37.345,269.8
58.109,37.798,276.1
58.052,38.251,289.1
58.001,38.698,290.8
57.949,39.156,295.8
57.846,39.609,305.2
57.84,40.061,307
57.743,40.514,311
57.691,40.961,309.3
57.645,41.413,307.8
57.599,41.866,309.3
57.548,42.319,305.3
57.502,42.771,305.6
57.405,43.224,304.2
57.416,43.671,294.2
57.319,44.123,300.9
57.33,44.57,301.4
57.233,45.023,301.4
57.193,45.476,293
57.204,45.928,289.1
57.112,46.375,286.8
57.072,46.828,285.5
57.032,47.28,285.2
56.998,47.727,283.9
56.963,48.18,282.4
56.929,48.633,280.4
56.9,49.085,278.8
56.866,49.538,277.2
56.837,49.979,277
56.809,50.432,274.7
56.786,50.879,276.8
56.832,51.331,276.1
56.734,51.784,275.1
56.711,52.237,275
56.688,52.683,274.6
56.677,53.136,273.6
56.648,53.583,274.6
56.643,54.036,272.1
56.688,54.483,274.3
56.677,54.935,273.1
56.591,55.394,268.8
56.585,55.84,268.9
56.574,56.293,270.9
56.568,56.746,270.9
56.568,57.198,268.2
56.568,57.645,269.9
56.568,58.092,271.3
56.568,58.539,270
56.574,58.992,272.1
56.58,59.444,274.7
56.591,59.891,276
56.608,60.35,277.5
56.534,60.791,277.8
56.539,61.243,278.3
56.562,61.696,275.9
56.585,62.137,279.3
56.614,62.59,285.1
56.643,63.037,293.2
56.677,63.484,301.3
56.717,63.931,313.7
56.757,64.383,314.5
56.803,64.83,311.5
56.855,65.277,309.8
56.912,65.73,310.9
56.986,66.182,304.3
57.038,66.629,301.1
57.112,67.082,300.4
57.187,67.529,297.3
57.273,67.976,303
57.359,68.417,293.9
57.439,68.864,280
57.559,69.316,275.2
57.674,69.763,270.6
57.794,70.216,262.3
57.926,70.651,256.9
58.064,71.093,251.9
58.213,71.54,251.8
58.373,71.986,252.9
58.545,72.433,259.7
58.734,72.875,253.7
58.952,73.321,261.9
59.146,73.763,267.3
59.381,74.209,262.1
59.628,74.651,269.8
59.891,75.092,266.9
60.183,75.533,276.8
60.493,75.974,269.8
60.825,76.415,278.6
61.192,76.851,274.1
61.582,77.292,255.7
62.011,77.727,257.6
62.47,78.163,259.5
62.974,78.593,263.1
63.53,79.034,269.9
64.131,79.469,271.8
64.555,79.91,264.9
65.243,80.346,272.8
66.028,80.77,261.9
66.904,81.2,260.8
67.867,81.624,267.7
68.944,82.042,261.9
70.147,82.46,258.6
71.517,82.873,258.4
73.419,83.262,256.6
74.823,83.68,279.3
77.177,84.059,229.8
130.08,-67.626,514.3
128.89,-67.678,511
127.68,-67.718,514.6
126.46,-67.741,495.2
125.27,-67.769,498.1
124.04,-67.787,489.2
122.82,-67.792,509.1
121.62,-67.787,480.4
120.41,-67.769,495.4
119.19,-67.747,487.9
117.98,-67.712,488
116.78,-67.672,488.7
115.58,-67.62,485.2
114.4,-67.563,494.2
113.22,-67.494,496.9
112.04,-67.414,498.1
110.84,-67.391,497.6
109.69,-67.294,502.2
108.54,-67.191,512.3
107.39,-67.076,503.8
106.26,-66.956,496.6
105.14,-66.83,500.1
104.05,-66.692,501.2
102.95,-66.549,514.3
101.91,-66.343,516.7
100.81,-66.228,497.4
99.815,-66.01,484
98.778,-65.839,488.7
97.741,-65.65,496.6
96.738,-65.466,480.4
95.741,-65.266,492.7
94.773,-65.065,494.3
93.805,-64.859,498.8
92.848,-64.63,492.4
91.925,-64.418,477.4
90.997,-64.188,488.2
90.092,-63.954,478.7
89.198,-63.713,476.5
88.327,-63.467,484
87.473,-63.214,486.8
86.631,-62.957,484.2
85.812,-62.699,481.3
85.004,-62.429,478.1
84.213,-62.16,476.8
83.365,-61.931,477.5
82.672,-61.604,477.9
81.841,-61.37,470
81.102,-61.083,465
80.386,-60.779,472.9
79.756,-60.447,466.3
79.068,-60.149,452.5
78.375,-59.84,446
77.624,-59.576,445.2
77.046,-59.215,438.6
76.398,-58.9,432.5
75.768,-58.579,433.1
75.057,-58.298,427.7
74.45,-57.972,427.1
73.849,-57.64,421.1
73.264,-57.313,418.5
72.685,-56.975,417.7
72.204,-56.597,418.4
71.562,-56.293,415.8
71.098,-55.909,413.7
70.485,-55.594,408.7
70.027,-55.216,400.2
69.442,-54.901,392.1
68.944,-54.551,385.7
68.44,-54.19,384.6
67.953,-53.835,384.9
67.477,-53.474,382
66.927,-53.148,383.8
66.538,-52.752,386.9
66.085,-52.386,386.9
65.581,-52.042,380.4
65.14,-51.675,383.4
64.779,-51.274,380.7
64.28,-50.93,383.6
63.931,-50.529,380.3
63.455,-50.18,379.1
63.128,-49.767,381.4
62.733,-49.383,376.4
62.344,-48.999,368.4
61.96,-48.621,370
61.582,-48.232,367.7
61.215,-47.842,361
60.785,-47.481,369.5
60.487,-47.063,364.8
60.138,-46.673,360.3
59.725,-46.306,362.2
59.376,-45.917,364.7
59.038,-45.521,365.2
58.722,-45.126,367
58.447,-44.708,367.1
58.075,-44.33,365.9
57.754,-43.934,367.1
57.439,-43.533,367.4
57.135,-43.132,365.8
56.774,-42.748,356.7
56.534,-42.324,354.1
56.242,-41.918,345.8
55.949,-41.517,350.7
55.669,-41.11,352.8
55.388,-40.703,349.3
55.107,-40.296,347.1
54.838,-39.884,352.1
54.569,-39.477,351
54.248,-39.081,351.1
54.041,-38.652,345
53.784,-38.239,344.4
53.526,-37.827,341.7
53.274,-37.408,342.5
53.022,-36.996,343
52.724,-36.595,345.5
52.535,-36.159,339.8
52.294,-35.741,339.3
52.002,-35.346,334.4
51.824,-34.905,333.1
51.532,-34.498,332.3
51.303,-34.08,328
51.079,-33.661,330.8
50.867,-33.237,331.1
50.644,-32.813,332.8
50.426,-32.401,326.7
50.214,-31.971,324.9
50.002,-31.553,321.2
49.796,-31.123,315.6
49.589,-30.705,318.6
49.383,-30.275,316.5
49.183,-29.857,313.5
48.936,-29.444,316.9
48.787,-29.003,315.2
48.593,-28.573,311.3
48.403,-28.149,310.4
48.157,-27.731,311.1
48.02,-27.29,310.4
47.785,-26.872,306.9
47.596,-26.448,305.7
47.412,-26.007,301.8
47.235,-25.583,300.2
47.057,-25.153,296.1
46.879,-24.717,295.6
46.702,-24.288,299.4
46.53,-23.847,295.6
46.358,-23.417,294.6
46.192,-22.987,293.4
46.026,-22.557,294.4
45.86,-22.128,297.1
45.693,-21.692,295.6
45.527,-21.251,294.9
45.367,-20.821,294.5
45.212,-20.386,298.7
45.012,-19.962,297.9
44.851,-19.521,295.7
44.691,-19.085,296.8
44.536,-18.638,294.6
44.341,-18.214,292
44.187,-17.767,298.3
44.083,-17.326,296.8
43.934,-16.897,303.3
43.791,-16.455,296.6
43.608,-16.026,297.9
43.459,-15.596,297.7
43.316,-15.149,295.5
43.172,-14.708,293
43.069,-14.261,293.8
42.937,-13.82,294.1
42.8,-13.384,290.3
42.662,-12.943,287.9
42.531,-12.508,291.4
42.393,-12.061,287.8
42.261,-11.625,286.4
42.089,-11.184,285.5
41.992,-10.737,286.9
41.826,-10.308,284.9
41.706,-9.8606,284.1
41.574,-9.4194,280.2
41.448,-8.9782,284
41.322,-8.5313,278.3
41.196,-8.0844,279.1
41.07,-7.6433,281.9
40.949,-7.2021,282.2
40.829,-6.7552,282.5
40.674,-6.3197,280.5
40.588,-5.8671,278.7
40.468,-5.4259,278.7
40.348,-4.979,278.9
40.199,-4.5436,276.1
40.084,-4.1024,275.9
39.964,-3.6497,274.7
39.855,-3.2143,275.3
39.706,-2.7731,273.1
39.626,-2.3205,269
39.483,-1.8793,274.6
39.374,-1.4324,271.5
39.265,-0.98549,268.8
39.156,-0.53858,271
39.047,-0.091673,271.4
38.938,0.34377,271.8
38.806,0.79068,270.3
38.703,1.2376,269.1
38.594,1.6902,267.5
38.468,2.1371,266.2
38.36,2.584,269.6
38.262,3.0309,268
38.153,3.4779,264.1
38.044,3.9248,263.1
37.941,4.3717,260.4
37.838,4.8186,261.1
37.724,5.2712,257.9
37.62,5.7124,259.9
37.523,6.165,258.1
37.403,6.6119,257.7
37.305,7.0531,260.1
37.208,7.5057,259
37.11,7.9584,260.5
37.019,8.4053,260.9
36.921,8.8579,253
36.83,9.3048,259.6
36.738,9.7575,260
36.618,10.204,264.7
36.52,10.646,256.3
36.434,11.098,262.8
36.348,11.545,261
36.285,12.003,264.8
36.199,12.45,265.6
36.108,12.892,267.3
35.993,13.344,266.7
35.902,13.797,266.8
35.816,14.249,272.6
35.73,14.702,269
35.644,15.149,273.4
35.563,15.602,269.3
35.478,16.054,275.5
35.392,16.501,276.1
35.311,16.954,273
35.231,17.401,278.3
35.111,17.848,272.4
35.031,18.3,272.4
34.985,18.753,273.9
34.905,19.206,275
34.79,19.652,270.3
34.75,20.105,271.2
34.67,20.558,271.4
34.589,21.01,267.8
34.183,23.251,270.3
34.108,23.703,273.1
34.034,24.15,273.9
33.959,24.603,272.9
33.925,25.061,269.9
33.816,25.508,272.9
33.747,25.961,275.8
33.678,26.413,275.6
33.61,26.86,277.2
33.541,27.313,280.4
33.472,27.766,277.2
33.403,28.218,275.3
33.295,28.665,277.6
33.272,29.118,275.2
33.203,29.576,275.2
33.094,30.023,279.6
33.071,30.476,274.9
33.002,30.928,273.2
32.899,31.381,276.3
32.836,31.834,274.7
32.773,32.286,275.4
32.71,32.745,276.6
32.647,33.191,279.1
32.59,33.644,277.5
32.527,34.097,280.9
32.47,34.544,279.2
32.418,34.996,279
32.355,35.455,277.8
32.298,35.902,274.5
32.246,36.354,278.1
32.189,36.807,276.6
32.131,37.259,286.3
32.028,37.706,284
32.017,38.165,283.5
31.919,38.612,278.8
31.862,39.064,284.4
31.811,39.517,287.2
31.759,39.958,286
31.713,40.411,287.9
31.662,40.863,294.3
31.61,41.322,294.2
31.564,41.774,293.3
31.576,42.221,288.9
31.473,42.668,291.1
31.427,43.127,286.8
31.381,43.585,286
31.341,44.032,293.1
31.295,44.479,297.5
31.255,44.937,299.2
31.215,45.378,298.9
31.175,45.837,301.1
31.14,46.278,297.2
31.1,46.73,291.5
31.066,47.183,288.5
31.031,47.63,291.8
30.934,48.088,287.6
30.963,48.541,284.9
30.86,48.988,283.2
30.831,49.446,277.4
30.802,49.899,276
30.779,50.352,278.2
30.745,50.804,283.7
30.716,51.251,287.4
30.693,51.698,287.2
30.67,52.151,289
30.648,52.598,286.7
30.63,53.044,288.3
30.539,53.497,294.6
30.596,53.944,288.3
30.579,54.397,287.6
30.562,54.844,290
30.55,55.296,280.9
30.544,55.743,286.4
30.544,56.201,288.4
30.602,56.648,292.7
30.533,57.101,297.5
30.521,57.554,306.2
30.521,58.001,310.3
30.521,58.453,311.7
30.527,58.906,312.2
30.533,59.353,310.2
30.544,59.8,306.2
30.556,60.252,307.3
30.584,60.699,307.6
30.59,61.152,306.6
30.613,61.599,310.3
30.636,62.051,316.1
30.665,62.498,317.1
30.602,62.951,317.4
30.636,63.398,317.5
30.756,63.839,313.5
30.705,64.297,307.1
30.762,64.744,299.9
30.9,65.18,289.7
30.957,65.632,279.4
30.911,66.091,272.3
30.98,66.538,264.7
31.157,66.984,266
31.123,67.431,272.4
31.22,67.878,282
31.306,68.325,284.1
31.387,68.772,288.2
31.49,69.219,294.4
31.604,69.672,305.6
31.719,70.107,312
31.845,70.554,305.7
32,71.001,312.2
32.28,71.442,309.5
32.447,71.889,306.6
32.601,72.336,300.6
32.808,72.783,288.7
32.842,73.23,276
33.054,73.677,273.2
33.277,74.118,290.4
33.363,74.565,289.3
33.787,75.006,290.6
34.074,75.447,280.8
34.4,75.888,285.5
34.71,76.329,283.4
35.065,76.771,281.5
35.449,77.206,280.6
35.873,77.642,275.2
36.326,78.083,272.6
36.818,78.518,277.3
37.363,78.948,271.2
37.947,79.383,263
38.612,79.824,274.8
39.322,80.254,259.5
40.096,80.672,267.3
40.955,81.096,266.6
41.918,81.526,262.3
42.703,81.962,266.1
43.871,82.374,254
